,x_coord,y_coord,image_source_x,water_percentage,date,year,image_source_y,inland_aquaculture,shrimp_rice_farming,single_rice_cropping,triple_rice_cropping,double_rice_cropping_dry,double_rice_cropping_rain,others,date_time
34329,7,4,Flood_2014_257.tif,0.13,257,2014,Landuse_2014.tif,0.03,0.01,0.01,0.42,0.08,0.0,0.46,2014-09-14
50112,10,5,Flood_2014_257.tif,0.18,257,2014,Landuse_2014.tif,0.12,0.01,0.01,0.04,0.0,0.01,0.81,2014-09-14
50116,10,4,Flood_2014_257.tif,0.07,257,2014,Landuse_2014.tif,0.03,0.01,0.01,0.01,0.0,0.0,0.93,2014-09-14
50119,10,3,Flood_2014_257.tif,0.09,257,2014,Landuse_2014.tif,0.05,0.0,0.01,0.06,0.01,0.0,0.87,2014-09-14
50123,10,2,Flood_2014_257.tif,0.15,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.19,0.23,0.0,0.57,2014-09-14
50126,10,0,Flood_2014_257.tif,0.03,257,2014,Landuse_2014.tif,0.0,0.0,0.02,0.06,0.19,0.0,0.73,2014-09-14
34283,7,3,Flood_2014_257.tif,0.35,257,2014,Landuse_2014.tif,0.01,0.01,0.0,0.52,0.03,0.0,0.43,2014-09-14
27801,6,0,Flood_2014_257.tif,0.64,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.39,0.46,0.0,0.15,2014-09-14
41454,8,6,Flood_2014_257.tif,0.21,257,2014,Landuse_2014.tif,0.1,0.01,0.02,0.2,0.01,0.0,0.66,2014-09-14
7388,3,1,Flood_2014_257.tif,0.51,257,2014,Landuse_2014.tif,0.01,0.01,0.0,0.39,0.31,0.0,0.28,2014-09-14
14735,4,7,Flood_2014_257.tif,0.36,257,2014,Landuse_2014.tif,0.08,0.09,0.11,0.18,0.04,0.24,0.26,2014-09-14
14728,4,6,Flood_2014_257.tif,0.4,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.25,0.49,0.01,0.25,2014-09-14
14726,4,5,Flood_2014_257.tif,0.49,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.38,0.42,0.0,0.2,2014-09-14
14722,4,4,Flood_2014_257.tif,0.27,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.59,0.16,0.0,0.24,2014-09-14
4738,2,11,Flood_2014_257.tif,0.57,257,2014,Landuse_2014.tif,0.98,0.01,0.0,0.0,0.0,0.0,0.01,2014-09-14
14704,4,12,Flood_2014_257.tif,0.28,257,2014,Landuse_2014.tif,0.28,0.08,0.03,0.01,0.0,0.0,0.59,2014-09-14
14693,4,11,Flood_2014_257.tif,0.73,257,2014,Landuse_2014.tif,0.94,0.01,0.01,0.0,0.0,0.0,0.04,2014-09-14
14688,4,10,Flood_2014_257.tif,0.64,257,2014,Landuse_2014.tif,0.93,0.01,0.02,0.0,0.0,0.0,0.04,2014-09-14
34441,7,0,Flood_2014_257.tif,0.69,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.18,0.62,0.0,0.2,2014-09-14
14684,4,9,Flood_2014_257.tif,0.66,257,2014,Landuse_2014.tif,0.86,0.04,0.02,0.03,0.0,0.02,0.04,2014-09-14
4737,2,12,Flood_2014_257.tif,0.54,257,2014,Landuse_2014.tif,0.77,0.11,0.01,0.0,0.0,0.0,0.11,2014-09-14
7361,3,6,Flood_2014_257.tif,0.31,257,2014,Landuse_2014.tif,0.08,0.03,0.14,0.06,0.02,0.43,0.25,2014-09-14
7488,3,5,Flood_2014_257.tif,0.34,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.2,0.38,0.13,0.28,2014-09-14
443,0,3,Flood_2014_257.tif,0.47,257,2014,Landuse_2014.tif,0.56,0.05,0.05,0.01,0.01,0.01,0.31,2014-09-14
14647,4,2,Flood_2014_257.tif,0.34,257,2014,Landuse_2014.tif,0.01,0.01,0.01,0.62,0.08,0.0,0.27,2014-09-14
7362,3,7,Flood_2014_257.tif,0.42,257,2014,Landuse_2014.tif,0.0,0.01,0.23,0.11,0.01,0.23,0.41,2014-09-14
56076,12,4,Flood_2014_257.tif,0.36,257,2014,Landuse_2014.tif,0.51,0.08,0.07,0.11,0.0,0.03,0.18,2014-09-14
7365,3,8,Flood_2014_257.tif,0.33,257,2014,Landuse_2014.tif,0.02,0.22,0.26,0.01,0.0,0.02,0.47,2014-09-14
14641,4,1,Flood_2014_257.tif,0.38,257,2014,Landuse_2014.tif,0.05,0.01,0.02,0.52,0.14,0.0,0.28,2014-09-14
33831,7,9,Flood_2014_257.tif,0.5,257,2014,Landuse_2014.tif,0.57,0.04,0.04,0.04,0.01,0.12,0.18,2014-09-14
14738,4,8,Flood_2014_257.tif,0.71,257,2014,Landuse_2014.tif,0.34,0.1,0.24,0.07,0.0,0.08,0.17,2014-09-14
14716,4,3,Flood_2014_257.tif,0.13,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.75,0.06,0.0,0.19,2014-09-14
33821,7,8,Flood_2014_257.tif,0.32,257,2014,Landuse_2014.tif,0.14,0.08,0.02,0.32,0.04,0.17,0.24,2014-09-14
4745,2,4,Flood_2014_257.tif,0.33,257,2014,Landuse_2014.tif,0.0,0.0,0.02,0.07,0.44,0.12,0.34,2014-09-14
4747,2,3,Flood_2014_257.tif,0.29,257,2014,Landuse_2014.tif,0.0,0.0,0.01,0.36,0.29,0.0,0.34,2014-09-14
7387,3,12,Flood_2014_257.tif,0.54,257,2014,Landuse_2014.tif,0.8,0.07,0.01,0.0,0.0,0.0,0.11,2014-09-14
4744,2,7,Flood_2014_257.tif,0.48,257,2014,Landuse_2014.tif,0.58,0.15,0.18,0.0,0.0,0.01,0.07,2014-09-14
4742,2,8,Flood_2014_257.tif,0.31,257,2014,Landuse_2014.tif,0.34,0.14,0.06,0.01,0.0,0.0,0.45,2014-09-14
7378,3,11,Flood_2014_257.tif,0.73,257,2014,Landuse_2014.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-14
7376,3,3,Flood_2014_257.tif,0.52,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.34,0.36,0.0,0.3,2014-09-14
7372,3,4,Flood_2014_257.tif,0.66,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.29,0.57,0.0,0.13,2014-09-14
7382,3,2,Flood_2014_257.tif,0.34,257,2014,Landuse_2014.tif,0.0,0.0,0.0,0.49,0.2,0.0,0.32,2014-09-14
7369,3,9,Flood_2014_257.tif,0.52,257,2014,Landuse_2014.tif,0.7,0.1,0.01,0.0,0.0,0.0,0.19,2014-09-14
1328,1,4,Flood_2014_257.tif,0.16,257,2014,Landuse_2014.tif,0.17,0.03,0.04,0.05,0.18,0.2,0.33,2014-09-14
4749,2,13,Flood_2014_257.tif,0.4,257,2014,Landuse_2014.tif,0.55,0.21,0.01,0.01,0.0,0.0,0.22,2014-09-14
4739,2,10,Flood_2014_257.tif,0.51,257,2014,Landuse_2014.tif,0.13,0.02,0.01,0.06,0.21,0.12,0.44,2014-09-14
7371,3,10,Flood_2014_257.tif,0.56,257,2014,Landuse_2014.tif,0.59,0.07,0.04,0.01,0.05,0.05,0.19,2014-09-14
4741,2,9,Flood_2014_257.tif,0.22,257,2014,Landuse_2014.tif,0.14,0.05,0.02,0.03,0.0,0.11,0.65,2014-09-14
14507,4,8,Flood_2014_265.tif,0.45,265,2014,Landuse_2014.tif,0.34,0.1,0.24,0.07,0.0,0.08,0.17,2014-09-22
33766,7,7,Flood_2014_265.tif,0.17,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.35,0.17,0.0,0.47,2014-09-22
33879,7,2,Flood_2014_265.tif,0.56,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.65,0.11,0.0,0.24,2014-09-22
14541,4,3,Flood_2014_265.tif,0.12,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.75,0.06,0.0,0.19,2014-09-22
446,0,3,Flood_2014_265.tif,0.41,265,2014,Landuse_2014.tif,0.56,0.05,0.05,0.01,0.01,0.01,0.31,2014-09-22
27618,6,9,Flood_2014_265.tif,0.51,265,2014,Landuse_2014.tif,0.25,0.01,0.01,0.46,0.0,0.05,0.21,2014-09-22
7437,3,12,Flood_2014_265.tif,0.51,265,2014,Landuse_2014.tif,0.8,0.07,0.01,0.0,0.0,0.0,0.11,2014-09-22
23313,5,9,Flood_2014_265.tif,0.52,265,2014,Landuse_2014.tif,0.47,0.02,0.03,0.28,0.03,0.02,0.14,2014-09-22
54317,11,4,Flood_2014_265.tif,0.16,265,2014,Landuse_2014.tif,0.09,0.02,0.03,0.15,0.0,0.01,0.7,2014-09-22
54314,11,5,Flood_2014_265.tif,0.2,265,2014,Landuse_2014.tif,0.17,0.03,0.04,0.29,0.0,0.04,0.42,2014-09-22
23316,5,10,Flood_2014_265.tif,0.66,265,2014,Landuse_2014.tif,0.98,0.01,0.0,0.0,0.0,0.0,0.01,2014-09-22
54321,11,2,Flood_2014_265.tif,0.18,265,2014,Landuse_2014.tif,0.01,0.01,0.05,0.28,0.0,0.3,0.34,2014-09-22
14533,4,2,Flood_2014_265.tif,0.24,265,2014,Landuse_2014.tif,0.01,0.01,0.01,0.62,0.08,0.0,0.27,2014-09-22
14512,4,9,Flood_2014_265.tif,0.62,265,2014,Landuse_2014.tif,0.86,0.04,0.02,0.03,0.0,0.02,0.04,2014-09-22
7430,3,11,Flood_2014_265.tif,0.68,265,2014,Landuse_2014.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-22
27632,6,7,Flood_2014_265.tif,0.38,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.09,0.51,0.0,0.4,2014-09-22
14528,4,11,Flood_2014_265.tif,0.6,265,2014,Landuse_2014.tif,0.94,0.01,0.01,0.0,0.0,0.0,0.04,2014-09-22
14516,4,10,Flood_2014_265.tif,0.54,265,2014,Landuse_2014.tif,0.93,0.01,0.02,0.0,0.0,0.0,0.04,2014-09-22
54319,11,3,Flood_2014_265.tif,0.11,265,2014,Landuse_2014.tif,0.13,0.02,0.05,0.29,0.0,0.02,0.49,2014-09-22
27613,6,8,Flood_2014_265.tif,0.41,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.19,0.52,0.0,0.3,2014-09-22
23315,5,8,Flood_2014_265.tif,0.62,265,2014,Landuse_2014.tif,0.08,0.03,0.22,0.04,0.21,0.16,0.27,2014-09-22
4765,2,3,Flood_2014_265.tif,0.12,265,2014,Landuse_2014.tif,0.0,0.0,0.01,0.36,0.29,0.0,0.34,2014-09-22
45917,9,4,Flood_2014_265.tif,0.19,265,2014,Landuse_2014.tif,0.07,0.0,0.01,0.08,0.01,0.0,0.82,2014-09-22
50050,10,7,Flood_2014_265.tif,0.24,265,2014,Landuse_2014.tif,0.25,0.02,0.03,0.34,0.0,0.07,0.29,2014-09-22
50048,10,6,Flood_2014_265.tif,0.13,265,2014,Landuse_2014.tif,0.04,0.04,0.04,0.44,0.0,0.07,0.37,2014-09-22
50038,10,0,Flood_2014_265.tif,0.12,265,2014,Landuse_2014.tif,0.0,0.0,0.02,0.06,0.19,0.0,0.73,2014-09-22
50036,10,1,Flood_2014_265.tif,0.18,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.02,0.19,0.0,0.79,2014-09-22
50034,10,2,Flood_2014_265.tif,0.27,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.19,0.23,0.0,0.57,2014-09-22
33731,7,5,Flood_2014_265.tif,0.21,265,2014,Landuse_2014.tif,0.06,0.01,0.01,0.19,0.03,0.0,0.71,2014-09-22
50031,10,3,Flood_2014_265.tif,0.09,265,2014,Landuse_2014.tif,0.05,0.0,0.01,0.06,0.01,0.0,0.87,2014-09-22
33806,7,0,Flood_2014_265.tif,0.71,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.18,0.62,0.0,0.2,2014-09-22
14558,4,7,Flood_2014_265.tif,0.35,265,2014,Landuse_2014.tif,0.08,0.09,0.11,0.18,0.04,0.24,0.26,2014-09-22
54230,11,7,Flood_2014_265.tif,0.54,265,2014,Landuse_2014.tif,0.79,0.03,0.03,0.01,0.0,0.01,0.13,2014-09-22
14559,4,4,Flood_2014_265.tif,0.26,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.59,0.16,0.0,0.24,2014-09-22
50024,10,5,Flood_2014_265.tif,0.2,265,2014,Landuse_2014.tif,0.12,0.01,0.01,0.04,0.0,0.01,0.81,2014-09-22
14561,4,12,Flood_2014_265.tif,0.23,265,2014,Landuse_2014.tif,0.28,0.08,0.03,0.01,0.0,0.0,0.59,2014-09-22
33778,7,8,Flood_2014_265.tif,0.41,265,2014,Landuse_2014.tif,0.14,0.08,0.02,0.32,0.04,0.17,0.24,2014-09-22
54244,11,6,Flood_2014_265.tif,0.42,265,2014,Landuse_2014.tif,0.46,0.16,0.1,0.03,0.0,0.04,0.2,2014-09-22
7340,3,6,Flood_2014_265.tif,0.42,265,2014,Landuse_2014.tif,0.08,0.03,0.14,0.06,0.02,0.43,0.25,2014-09-22
50028,10,4,Flood_2014_265.tif,0.09,265,2014,Landuse_2014.tif,0.03,0.01,0.01,0.01,0.0,0.0,0.93,2014-09-22
45913,9,3,Flood_2014_265.tif,0.18,265,2014,Landuse_2014.tif,0.01,0.0,0.0,0.18,0.14,0.0,0.67,2014-09-22
45414,9,8,Flood_2014_265.tif,0.33,265,2014,Landuse_2014.tif,0.21,0.02,0.08,0.08,0.0,0.42,0.19,2014-09-22
33698,7,6,Flood_2014_265.tif,0.12,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.08,0.08,0.0,0.83,2014-09-22
27634,6,6,Flood_2014_265.tif,0.41,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.41,0.3,0.0,0.29,2014-09-22
27636,6,0,Flood_2014_265.tif,0.71,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.39,0.46,0.0,0.15,2014-09-22
14550,4,5,Flood_2014_265.tif,0.54,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.38,0.42,0.0,0.2,2014-09-22
45924,9,5,Flood_2014_265.tif,0.14,265,2014,Landuse_2014.tif,0.02,0.0,0.01,0.41,0.01,0.0,0.55,2014-09-22
27641,6,1,Flood_2014_265.tif,0.78,265,2014,Landuse_2014.tif,0.01,0.01,0.01,0.31,0.44,0.0,0.22,2014-09-22
56061,12,3,Flood_2014_265.tif,0.17,265,2014,Landuse_2014.tif,0.14,0.01,0.04,0.53,0.01,0.05,0.23,2014-09-22
33867,7,1,Flood_2014_265.tif,0.91,265,2014,Landuse_2014.tif,0.01,0.0,0.0,0.08,0.48,0.0,0.43,2014-09-22
33718,7,4,Flood_2014_265.tif,0.33,265,2014,Landuse_2014.tif,0.03,0.01,0.01,0.42,0.08,0.0,0.46,2014-09-22
27643,6,2,Flood_2014_265.tif,0.77,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.6,0.22,0.0,0.17,2014-09-22
14553,4,6,Flood_2014_265.tif,0.39,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.25,0.49,0.01,0.25,2014-09-22
45950,9,1,Flood_2014_265.tif,0.39,265,2014,Landuse_2014.tif,0.0,0.0,0.01,0.0,0.52,0.0,0.47,2014-09-22
27648,6,3,Flood_2014_265.tif,0.49,265,2014,Landuse_2014.tif,0.02,0.0,0.01,0.24,0.23,0.0,0.5,2014-09-22
27652,6,4,Flood_2014_265.tif,0.56,265,2014,Landuse_2014.tif,0.02,0.01,0.01,0.18,0.29,0.0,0.5,2014-09-22
27653,6,5,Flood_2014_265.tif,0.45,265,2014,Landuse_2014.tif,0.01,0.0,0.0,0.34,0.13,0.0,0.52,2014-09-22
33849,7,3,Flood_2014_265.tif,0.6,265,2014,Landuse_2014.tif,0.01,0.01,0.0,0.52,0.03,0.0,0.43,2014-09-22
14708,4,1,Flood_2014_265.tif,0.4,265,2014,Landuse_2014.tif,0.05,0.01,0.02,0.52,0.14,0.0,0.28,2014-09-22
45942,9,2,Flood_2014_265.tif,0.33,265,2014,Landuse_2014.tif,0.0,0.0,0.01,0.07,0.28,0.0,0.64,2014-09-22
45927,9,6,Flood_2014_265.tif,0.06,265,2014,Landuse_2014.tif,0.0,0.0,0.0,0.57,0.0,0.0,0.43,2014-09-22
4807,2,13,Flood_2014_265.tif,0.37,265,2014,Landuse_2014.tif,0.55,0.21,0.01,0.01,0.0,0.0,0.22,2014-09-22
