x_coord,y_coord,image_source,water_percentage,date,year
8,6,Flood_2000_193.tif,0.11,193,2000
9,6,Flood_2000_193.tif,0.04,193,2000
10,6,Flood_2000_193.tif,0.04,193,2000
11,6,Flood_2000_193.tif,0.37,193,2000
2,7,Flood_2000_193.tif,0.13,193,2000
3,7,Flood_2000_193.tif,0.07,193,2000
4,7,Flood_2000_193.tif,0.01,193,2000
5,7,Flood_2000_193.tif,0.1,193,2000
6,7,Flood_2000_193.tif,0.24,193,2000
7,7,Flood_2000_193.tif,0.12,193,2000
8,7,Flood_2000_193.tif,0.02,193,2000
9,7,Flood_2000_193.tif,0.16,193,2000
10,7,Flood_2000_193.tif,0.11,193,2000
11,7,Flood_2000_193.tif,0.28,193,2000
2,8,Flood_2000_193.tif,0.13,193,2000
3,8,Flood_2000_193.tif,0.08,193,2000
4,8,Flood_2000_193.tif,0.05,193,2000
5,8,Flood_2000_193.tif,0.15,193,2000
6,8,Flood_2000_193.tif,0.3,193,2000
7,8,Flood_2000_193.tif,0.11,193,2000
8,8,Flood_2000_193.tif,0.12,193,2000
9,8,Flood_2000_193.tif,0.13,193,2000
2,9,Flood_2000_193.tif,0.04,193,2000
3,9,Flood_2000_193.tif,0.2,193,2000
4,9,Flood_2000_193.tif,0.19,193,2000
5,9,Flood_2000_193.tif,0.04,193,2000
6,9,Flood_2000_193.tif,0.05,193,2000
7,9,Flood_2000_193.tif,0.31,193,2000
8,9,Flood_2000_193.tif,0.47,193,2000
2,10,Flood_2000_193.tif,0.04,193,2000
3,10,Flood_2000_193.tif,0.04,193,2000
4,10,Flood_2000_193.tif,0.22,193,2000
5,10,Flood_2000_193.tif,0.31,193,2000
2,11,Flood_2000_193.tif,0.08,193,2000
3,11,Flood_2000_193.tif,0.12,193,2000
4,11,Flood_2000_193.tif,0.41,193,2000
2,12,Flood_2000_193.tif,0.5,193,2000
3,12,Flood_2000_193.tif,0.41,193,2000
4,12,Flood_2000_193.tif,0.11,193,2000
2,13,Flood_2000_193.tif,0.34,193,2000
6,0,Flood_2000_201.tif,0.34,201,2000
7,0,Flood_2000_201.tif,0.24,201,2000
10,0,Flood_2000_201.tif,0.03,201,2000
3,1,Flood_2000_201.tif,0.52,201,2000
4,1,Flood_2000_201.tif,0.31,201,2000
5,1,Flood_2000_201.tif,0.44,201,2000
6,1,Flood_2000_201.tif,0.66,201,2000
7,1,Flood_2000_201.tif,0.35,201,2000
8,1,Flood_2000_201.tif,0.07,201,2000
9,1,Flood_2000_201.tif,0.06,201,2000
10,1,Flood_2000_201.tif,0.04,201,2000
3,2,Flood_2000_201.tif,0.35,201,2000
4,2,Flood_2000_201.tif,0.4,201,2000
5,2,Flood_2000_201.tif,0.28,201,2000
6,2,Flood_2000_201.tif,0.4,201,2000
7,2,Flood_2000_201.tif,0.28,201,2000
8,2,Flood_2000_201.tif,0.11,201,2000
9,2,Flood_2000_201.tif,0.05,201,2000
10,2,Flood_2000_201.tif,0.01,201,2000
11,2,Flood_2000_201.tif,0.05,201,2000
0,3,Flood_2000_201.tif,0.41,201,2000
1,3,Flood_2000_201.tif,0.08,201,2000
2,3,Flood_2000_201.tif,0.07,201,2000
3,3,Flood_2000_201.tif,0.32,201,2000
4,3,Flood_2000_201.tif,0.36,201,2000
5,3,Flood_2000_201.tif,0.45,201,2000
6,3,Flood_2000_201.tif,0.29,201,2000
7,3,Flood_2000_201.tif,0.24,201,2000
8,3,Flood_2000_201.tif,0.04,201,2000
9,3,Flood_2000_201.tif,0.03,201,2000
10,3,Flood_2000_201.tif,0.07,201,2000
11,3,Flood_2000_201.tif,0.05,201,2000
12,3,Flood_2000_201.tif,0.15,201,2000
1,4,Flood_2000_201.tif,0.1,201,2000
2,4,Flood_2000_201.tif,0.03,201,2000
3,4,Flood_2000_201.tif,0.03,201,2000
4,4,Flood_2000_201.tif,0.05,201,2000
5,4,Flood_2000_201.tif,0.4,201,2000
6,4,Flood_2000_201.tif,0.28,201,2000
7,4,Flood_2000_201.tif,0.26,201,2000
8,4,Flood_2000_201.tif,0.16,201,2000
9,4,Flood_2000_201.tif,0.17,201,2000
10,4,Flood_2000_201.tif,0.08,201,2000
11,4,Flood_2000_201.tif,0.12,201,2000
12,4,Flood_2000_201.tif,0.33,201,2000
3,5,Flood_2000_201.tif,0.01,201,2000
4,5,Flood_2000_201.tif,0.02,201,2000
5,5,Flood_2000_201.tif,0.34,201,2000
6,5,Flood_2000_201.tif,0.19,201,2000
7,5,Flood_2000_201.tif,0.16,201,2000
8,5,Flood_2000_201.tif,0.08,201,2000
9,5,Flood_2000_201.tif,0.1,201,2000
10,5,Flood_2000_201.tif,0.18,201,2000
11,5,Flood_2000_201.tif,0.15,201,2000
3,6,Flood_2000_201.tif,0.02,201,2000
4,6,Flood_2000_201.tif,0.03,201,2000
5,6,Flood_2000_201.tif,0.39,201,2000
6,6,Flood_2000_201.tif,0.22,201,2000
7,6,Flood_2000_201.tif,0.08,201,2000
8,6,Flood_2000_201.tif,0.18,201,2000
9,6,Flood_2000_201.tif,0.05,201,2000
10,6,Flood_2000_201.tif,0.05,201,2000
11,6,Flood_2000_201.tif,0.33,201,2000
2,7,Flood_2000_201.tif,0.18,201,2000
3,7,Flood_2000_201.tif,0.09,201,2000
4,7,Flood_2000_201.tif,0.04,201,2000
5,7,Flood_2000_201.tif,0.1,201,2000
6,7,Flood_2000_201.tif,0.26,201,2000
7,7,Flood_2000_201.tif,0.13,201,2000
8,7,Flood_2000_201.tif,0.03,201,2000
9,7,Flood_2000_201.tif,0.19,201,2000
10,7,Flood_2000_201.tif,0.12,201,2000
11,7,Flood_2000_201.tif,0.21,201,2000
2,8,Flood_2000_201.tif,0.17,201,2000
3,8,Flood_2000_201.tif,0.15,201,2000
4,8,Flood_2000_201.tif,0.08,201,2000
5,8,Flood_2000_201.tif,0.13,201,2000
6,8,Flood_2000_201.tif,0.15,201,2000
7,8,Flood_2000_201.tif,0.12,201,2000
8,8,Flood_2000_201.tif,0.12,201,2000
9,8,Flood_2000_201.tif,0.1,201,2000
2,9,Flood_2000_201.tif,0.1,201,2000
3,9,Flood_2000_201.tif,0.31,201,2000
4,9,Flood_2000_201.tif,0.28,201,2000
5,9,Flood_2000_201.tif,0.07,201,2000
6,9,Flood_2000_201.tif,0.04,201,2000
7,9,Flood_2000_201.tif,0.17,201,2000
8,9,Flood_2000_201.tif,0.36,201,2000
2,10,Flood_2000_201.tif,0.07,201,2000
3,10,Flood_2000_201.tif,0.1,201,2000
4,10,Flood_2000_201.tif,0.32,201,2000
5,10,Flood_2000_201.tif,0.37,201,2000
2,11,Flood_2000_201.tif,0.14,201,2000
3,11,Flood_2000_201.tif,0.16,201,2000
4,11,Flood_2000_201.tif,0.44,201,2000
2,12,Flood_2000_201.tif,0.43,201,2000
3,12,Flood_2000_201.tif,0.4,201,2000
4,12,Flood_2000_201.tif,0.1,201,2000
2,13,Flood_2000_201.tif,0.25,201,2000
6,0,Flood_2000_209.tif,0.66,209,2000
7,0,Flood_2000_209.tif,0.39,209,2000
10,0,Flood_2000_209.tif,0.05,209,2000
3,1,Flood_2000_209.tif,0.56,209,2000
4,1,Flood_2000_209.tif,0.42,209,2000
5,1,Flood_2000_209.tif,0.89,209,2000
6,1,Flood_2000_209.tif,0.9,209,2000
7,1,Flood_2000_209.tif,0.59,209,2000
8,1,Flood_2000_209.tif,0.23,209,2000
9,1,Flood_2000_209.tif,0.07,209,2000
10,1,Flood_2000_209.tif,0.03,209,2000
3,2,Flood_2000_209.tif,0.57,209,2000
4,2,Flood_2000_209.tif,0.7,209,2000
5,2,Flood_2000_209.tif,0.55,209,2000
6,2,Flood_2000_209.tif,0.7,209,2000
7,2,Flood_2000_209.tif,0.45,209,2000
8,2,Flood_2000_209.tif,0.21,209,2000
9,2,Flood_2000_209.tif,0.06,209,2000
10,2,Flood_2000_209.tif,0.04,209,2000
11,2,Flood_2000_209.tif,0.14,209,2000
0,3,Flood_2000_209.tif,0.34,209,2000
1,3,Flood_2000_209.tif,0.14,209,2000
2,3,Flood_2000_209.tif,0.38,209,2000
3,3,Flood_2000_209.tif,0.52,209,2000
4,3,Flood_2000_209.tif,0.74,209,2000
5,3,Flood_2000_209.tif,0.64,209,2000
6,3,Flood_2000_209.tif,0.5,209,2000
7,3,Flood_2000_209.tif,0.34,209,2000
8,3,Flood_2000_209.tif,0.03,209,2000
9,3,Flood_2000_209.tif,0.02,209,2000
10,3,Flood_2000_209.tif,0.09,209,2000
11,3,Flood_2000_209.tif,0.09,209,2000
12,3,Flood_2000_209.tif,0.17,209,2000
1,4,Flood_2000_209.tif,0.07,209,2000
2,4,Flood_2000_209.tif,0.06,209,2000
3,4,Flood_2000_209.tif,0.21,209,2000
4,4,Flood_2000_209.tif,0.21,209,2000
5,4,Flood_2000_209.tif,0.72,209,2000
6,4,Flood_2000_209.tif,0.36,209,2000
7,4,Flood_2000_209.tif,0.39,209,2000
8,4,Flood_2000_209.tif,0.24,209,2000
9,4,Flood_2000_209.tif,0.15,209,2000
10,4,Flood_2000_209.tif,0.06,209,2000
11,4,Flood_2000_209.tif,0.1,209,2000
12,4,Flood_2000_209.tif,0.32,209,2000
3,5,Flood_2000_209.tif,0.02,209,2000
4,5,Flood_2000_209.tif,0.24,209,2000
5,5,Flood_2000_209.tif,0.46,209,2000
6,5,Flood_2000_209.tif,0.18,209,2000
7,5,Flood_2000_209.tif,0.19,209,2000
8,5,Flood_2000_209.tif,0.06,209,2000
9,5,Flood_2000_209.tif,0.11,209,2000
10,5,Flood_2000_209.tif,0.17,209,2000
11,5,Flood_2000_209.tif,0.19,209,2000
3,6,Flood_2000_209.tif,0.03,209,2000
4,6,Flood_2000_209.tif,0.1,209,2000
5,6,Flood_2000_209.tif,0.33,209,2000
6,6,Flood_2000_209.tif,0.17,209,2000
7,6,Flood_2000_209.tif,0.07,209,2000
8,6,Flood_2000_209.tif,0.16,209,2000
9,6,Flood_2000_209.tif,0.07,209,2000
10,6,Flood_2000_209.tif,0.08,209,2000
11,6,Flood_2000_209.tif,0.44,209,2000
2,7,Flood_2000_209.tif,0.24,209,2000
3,7,Flood_2000_209.tif,0.14,209,2000
4,7,Flood_2000_209.tif,0.04,209,2000
5,7,Flood_2000_209.tif,0.07,209,2000
6,7,Flood_2000_209.tif,0.18,209,2000
7,7,Flood_2000_209.tif,0.12,209,2000
8,7,Flood_2000_209.tif,0.04,209,2000
9,7,Flood_2000_209.tif,0.2,209,2000
10,7,Flood_2000_209.tif,0.14,209,2000
11,7,Flood_2000_209.tif,0.31,209,2000
2,8,Flood_2000_209.tif,0.22,209,2000
3,8,Flood_2000_209.tif,0.18,209,2000
4,8,Flood_2000_209.tif,0.09,209,2000
5,8,Flood_2000_209.tif,0.07,209,2000
6,8,Flood_2000_209.tif,0.07,209,2000
7,8,Flood_2000_209.tif,0.13,209,2000
8,8,Flood_2000_209.tif,0.13,209,2000
9,8,Flood_2000_209.tif,0.13,209,2000
2,9,Flood_2000_209.tif,0.14,209,2000
3,9,Flood_2000_209.tif,0.38,209,2000
4,9,Flood_2000_209.tif,0.32,209,2000
5,9,Flood_2000_209.tif,0.07,209,2000
6,9,Flood_2000_209.tif,0.03,209,2000
7,9,Flood_2000_209.tif,0.13,209,2000
8,9,Flood_2000_209.tif,0.3,209,2000
2,10,Flood_2000_209.tif,0.11,209,2000
3,10,Flood_2000_209.tif,0.12,209,2000
4,10,Flood_2000_209.tif,0.3,209,2000
5,10,Flood_2000_209.tif,0.38,209,2000
2,11,Flood_2000_209.tif,0.32,209,2000
3,11,Flood_2000_209.tif,0.24,209,2000
4,11,Flood_2000_209.tif,0.44,209,2000
2,12,Flood_2000_209.tif,0.54,209,2000
3,12,Flood_2000_209.tif,0.4,209,2000
4,12,Flood_2000_209.tif,0.09,209,2000
2,13,Flood_2000_209.tif,0.3,209,2000
6,0,Flood_2000_217.tif,0.84,217,2000
7,0,Flood_2000_217.tif,0.62,217,2000
10,0,Flood_2000_217.tif,0.0,217,2000
3,1,Flood_2000_217.tif,0.59,217,2000
4,1,Flood_2000_217.tif,0.53,217,2000
5,1,Flood_2000_217.tif,0.96,217,2000
6,1,Flood_2000_217.tif,0.96,217,2000
7,1,Flood_2000_217.tif,0.71,217,2000
8,1,Flood_2000_217.tif,0.31,217,2000
9,1,Flood_2000_217.tif,0.09,217,2000
10,1,Flood_2000_217.tif,0.0,217,2000
3,2,Flood_2000_217.tif,0.62,217,2000
4,2,Flood_2000_217.tif,0.81,217,2000
5,2,Flood_2000_217.tif,0.65,217,2000
6,2,Flood_2000_217.tif,0.84,217,2000
7,2,Flood_2000_217.tif,0.49,217,2000
8,2,Flood_2000_217.tif,0.31,217,2000
9,2,Flood_2000_217.tif,0.07,217,2000
10,2,Flood_2000_217.tif,0.01,217,2000
11,2,Flood_2000_217.tif,0.24,217,2000
0,3,Flood_2000_217.tif,0.26,217,2000
1,3,Flood_2000_217.tif,0.2,217,2000
2,3,Flood_2000_217.tif,0.45,217,2000
3,3,Flood_2000_217.tif,0.62,217,2000
4,3,Flood_2000_217.tif,0.88,217,2000
5,3,Flood_2000_217.tif,0.65,217,2000
6,3,Flood_2000_217.tif,0.43,217,2000
7,3,Flood_2000_217.tif,0.34,217,2000
8,3,Flood_2000_217.tif,0.04,217,2000
9,3,Flood_2000_217.tif,0.02,217,2000
10,3,Flood_2000_217.tif,0.11,217,2000
11,3,Flood_2000_217.tif,0.14,217,2000
12,3,Flood_2000_217.tif,0.18,217,2000
1,4,Flood_2000_217.tif,0.06,217,2000
2,4,Flood_2000_217.tif,0.04,217,2000
3,4,Flood_2000_217.tif,0.27,217,2000
4,4,Flood_2000_217.tif,0.25,217,2000
5,4,Flood_2000_217.tif,0.79,217,2000
6,4,Flood_2000_217.tif,0.31,217,2000
7,4,Flood_2000_217.tif,0.34,217,2000
8,4,Flood_2000_217.tif,0.27,217,2000
9,4,Flood_2000_217.tif,0.19,217,2000
10,4,Flood_2000_217.tif,0.07,217,2000
11,4,Flood_2000_217.tif,0.12,217,2000
12,4,Flood_2000_217.tif,0.34,217,2000
3,5,Flood_2000_217.tif,0.01,217,2000
4,5,Flood_2000_217.tif,0.2,217,2000
5,5,Flood_2000_217.tif,0.33,217,2000
6,5,Flood_2000_217.tif,0.1,217,2000
7,5,Flood_2000_217.tif,0.17,217,2000
8,5,Flood_2000_217.tif,0.03,217,2000
9,5,Flood_2000_217.tif,0.1,217,2000
10,5,Flood_2000_217.tif,0.15,217,2000
11,5,Flood_2000_217.tif,0.14,217,2000
3,6,Flood_2000_217.tif,0.01,217,2000
4,6,Flood_2000_217.tif,0.08,217,2000
5,6,Flood_2000_217.tif,0.26,217,2000
6,6,Flood_2000_217.tif,0.12,217,2000
7,6,Flood_2000_217.tif,0.04,217,2000
8,6,Flood_2000_217.tif,0.14,217,2000
9,6,Flood_2000_217.tif,0.05,217,2000
10,6,Flood_2000_217.tif,0.06,217,2000
11,6,Flood_2000_217.tif,0.33,217,2000
2,7,Flood_2000_217.tif,0.2,217,2000
3,7,Flood_2000_217.tif,0.1,217,2000
4,7,Flood_2000_217.tif,0.02,217,2000
5,7,Flood_2000_217.tif,0.05,217,2000
6,7,Flood_2000_217.tif,0.15,217,2000
7,7,Flood_2000_217.tif,0.12,217,2000
8,7,Flood_2000_217.tif,0.02,217,2000
9,7,Flood_2000_217.tif,0.13,217,2000
10,7,Flood_2000_217.tif,0.09,217,2000
11,7,Flood_2000_217.tif,0.15,217,2000
2,8,Flood_2000_217.tif,0.16,217,2000
3,8,Flood_2000_217.tif,0.07,217,2000
4,8,Flood_2000_217.tif,0.05,217,2000
5,8,Flood_2000_217.tif,0.07,217,2000
6,8,Flood_2000_217.tif,0.06,217,2000
7,8,Flood_2000_217.tif,0.09,217,2000
8,8,Flood_2000_217.tif,0.06,217,2000
9,8,Flood_2000_217.tif,0.1,217,2000
2,9,Flood_2000_217.tif,0.06,217,2000
3,9,Flood_2000_217.tif,0.18,217,2000
4,9,Flood_2000_217.tif,0.17,217,2000
5,9,Flood_2000_217.tif,0.05,217,2000
6,9,Flood_2000_217.tif,0.02,217,2000
7,9,Flood_2000_217.tif,0.09,217,2000
8,9,Flood_2000_217.tif,0.24,217,2000
2,10,Flood_2000_217.tif,0.07,217,2000
3,10,Flood_2000_217.tif,0.08,217,2000
4,10,Flood_2000_217.tif,0.26,217,2000
5,10,Flood_2000_217.tif,0.36,217,2000
2,11,Flood_2000_217.tif,0.17,217,2000
3,11,Flood_2000_217.tif,0.1,217,2000
4,11,Flood_2000_217.tif,0.39,217,2000
2,12,Flood_2000_217.tif,0.49,217,2000
3,12,Flood_2000_217.tif,0.39,217,2000
4,12,Flood_2000_217.tif,0.04,217,2000
2,13,Flood_2000_217.tif,0.3,217,2000
6,0,Flood_2000_225.tif,0.89,225,2000
7,0,Flood_2000_225.tif,0.72,225,2000
10,0,Flood_2000_225.tif,0.0,225,2000
3,1,Flood_2000_225.tif,0.66,225,2000
4,1,Flood_2000_225.tif,0.72,225,2000
5,1,Flood_2000_225.tif,0.97,225,2000
6,1,Flood_2000_225.tif,0.97,225,2000
7,1,Flood_2000_225.tif,0.78,225,2000
8,1,Flood_2000_225.tif,0.5,225,2000
9,1,Flood_2000_225.tif,0.22,225,2000
10,1,Flood_2000_225.tif,0.03,225,2000
3,2,Flood_2000_225.tif,0.73,225,2000
4,2,Flood_2000_225.tif,0.88,225,2000
5,2,Flood_2000_225.tif,0.75,225,2000
6,2,Flood_2000_225.tif,0.87,225,2000
7,2,Flood_2000_225.tif,0.52,225,2000
8,2,Flood_2000_225.tif,0.36,225,2000
9,2,Flood_2000_225.tif,0.2,225,2000
10,2,Flood_2000_225.tif,0.05,225,2000
11,2,Flood_2000_225.tif,0.15,225,2000
0,3,Flood_2000_225.tif,0.29,225,2000
1,3,Flood_2000_225.tif,0.42,225,2000
2,3,Flood_2000_225.tif,0.56,225,2000
3,3,Flood_2000_225.tif,0.72,225,2000
4,3,Flood_2000_225.tif,0.93,225,2000
5,3,Flood_2000_225.tif,0.62,225,2000
6,3,Flood_2000_225.tif,0.4,225,2000
7,3,Flood_2000_225.tif,0.3,225,2000
8,3,Flood_2000_225.tif,0.03,225,2000
9,3,Flood_2000_225.tif,0.02,225,2000
10,3,Flood_2000_225.tif,0.07,225,2000
11,3,Flood_2000_225.tif,0.09,225,2000
12,3,Flood_2000_225.tif,0.19,225,2000
1,4,Flood_2000_225.tif,0.09,225,2000
2,4,Flood_2000_225.tif,0.13,225,2000
3,4,Flood_2000_225.tif,0.52,225,2000
4,4,Flood_2000_225.tif,0.59,225,2000
5,4,Flood_2000_225.tif,0.83,225,2000
6,4,Flood_2000_225.tif,0.34,225,2000
7,4,Flood_2000_225.tif,0.34,225,2000
8,4,Flood_2000_225.tif,0.22,225,2000
9,4,Flood_2000_225.tif,0.18,225,2000
10,4,Flood_2000_225.tif,0.07,225,2000
11,4,Flood_2000_225.tif,0.13,225,2000
12,4,Flood_2000_225.tif,0.29,225,2000
3,5,Flood_2000_225.tif,0.13,225,2000
4,5,Flood_2000_225.tif,0.48,225,2000
5,5,Flood_2000_225.tif,0.43,225,2000
6,5,Flood_2000_225.tif,0.11,225,2000
7,5,Flood_2000_225.tif,0.18,225,2000
8,5,Flood_2000_225.tif,0.02,225,2000
9,5,Flood_2000_225.tif,0.06,225,2000
10,5,Flood_2000_225.tif,0.16,225,2000
11,5,Flood_2000_225.tif,0.15,225,2000
3,6,Flood_2000_225.tif,0.05,225,2000
4,6,Flood_2000_225.tif,0.2,225,2000
5,6,Flood_2000_225.tif,0.33,225,2000
6,6,Flood_2000_225.tif,0.15,225,2000
7,6,Flood_2000_225.tif,0.02,225,2000
8,6,Flood_2000_225.tif,0.15,225,2000
9,6,Flood_2000_225.tif,0.04,225,2000
10,6,Flood_2000_225.tif,0.07,225,2000
11,6,Flood_2000_225.tif,0.31,225,2000
2,7,Flood_2000_225.tif,0.31,225,2000
3,7,Flood_2000_225.tif,0.15,225,2000
4,7,Flood_2000_225.tif,0.05,225,2000
5,7,Flood_2000_225.tif,0.04,225,2000
6,7,Flood_2000_225.tif,0.18,225,2000
7,7,Flood_2000_225.tif,0.13,225,2000
8,7,Flood_2000_225.tif,0.08,225,2000
9,7,Flood_2000_225.tif,0.2,225,2000
10,7,Flood_2000_225.tif,0.1,225,2000
11,7,Flood_2000_225.tif,0.17,225,2000
2,8,Flood_2000_225.tif,0.21,225,2000
3,8,Flood_2000_225.tif,0.12,225,2000
4,8,Flood_2000_225.tif,0.14,225,2000
5,8,Flood_2000_225.tif,0.06,225,2000
6,8,Flood_2000_225.tif,0.04,225,2000
7,8,Flood_2000_225.tif,0.1,225,2000
8,8,Flood_2000_225.tif,0.08,225,2000
9,8,Flood_2000_225.tif,0.12,225,2000
2,9,Flood_2000_225.tif,0.14,225,2000
3,9,Flood_2000_225.tif,0.3,225,2000
4,9,Flood_2000_225.tif,0.28,225,2000
5,9,Flood_2000_225.tif,0.06,225,2000
6,9,Flood_2000_225.tif,0.03,225,2000
7,9,Flood_2000_225.tif,0.09,225,2000
8,9,Flood_2000_225.tif,0.26,225,2000
2,10,Flood_2000_225.tif,0.06,225,2000
3,10,Flood_2000_225.tif,0.14,225,2000
4,10,Flood_2000_225.tif,0.3,225,2000
5,10,Flood_2000_225.tif,0.37,225,2000
2,11,Flood_2000_225.tif,0.16,225,2000
3,11,Flood_2000_225.tif,0.14,225,2000
4,11,Flood_2000_225.tif,0.42,225,2000
2,12,Flood_2000_225.tif,0.44,225,2000
3,12,Flood_2000_225.tif,0.35,225,2000
4,12,Flood_2000_225.tif,0.06,225,2000
2,13,Flood_2000_225.tif,0.16,225,2000
6,0,Flood_2000_233.tif,0.92,233,2000
7,0,Flood_2000_233.tif,0.82,233,2000
10,0,Flood_2000_233.tif,0.03,233,2000
3,1,Flood_2000_233.tif,0.73,233,2000
4,1,Flood_2000_233.tif,0.82,233,2000
5,1,Flood_2000_233.tif,0.96,233,2000
6,1,Flood_2000_233.tif,0.96,233,2000
7,1,Flood_2000_233.tif,0.81,233,2000
8,1,Flood_2000_233.tif,0.72,233,2000
9,1,Flood_2000_233.tif,0.39,233,2000
10,1,Flood_2000_233.tif,0.08,233,2000
3,2,Flood_2000_233.tif,0.78,233,2000
4,2,Flood_2000_233.tif,0.9,233,2000
5,2,Flood_2000_233.tif,0.78,233,2000
6,2,Flood_2000_233.tif,0.86,233,2000
7,2,Flood_2000_233.tif,0.46,233,2000
8,2,Flood_2000_233.tif,0.44,233,2000
9,2,Flood_2000_233.tif,0.4,233,2000
10,2,Flood_2000_233.tif,0.19,233,2000
11,2,Flood_2000_233.tif,0.11,233,2000
0,3,Flood_2000_233.tif,0.33,233,2000
1,3,Flood_2000_233.tif,0.61,233,2000
2,3,Flood_2000_233.tif,0.61,233,2000
3,3,Flood_2000_233.tif,0.78,233,2000
4,3,Flood_2000_233.tif,0.95,233,2000
5,3,Flood_2000_233.tif,0.59,233,2000
6,3,Flood_2000_233.tif,0.38,233,2000
7,3,Flood_2000_233.tif,0.27,233,2000
8,3,Flood_2000_233.tif,0.08,233,2000
9,3,Flood_2000_233.tif,0.03,233,2000
10,3,Flood_2000_233.tif,0.06,233,2000
11,3,Flood_2000_233.tif,0.09,233,2000
12,3,Flood_2000_233.tif,0.22,233,2000
1,4,Flood_2000_233.tif,0.23,233,2000
2,4,Flood_2000_233.tif,0.22,233,2000
3,4,Flood_2000_233.tif,0.77,233,2000
4,4,Flood_2000_233.tif,0.83,233,2000
5,4,Flood_2000_233.tif,0.84,233,2000
6,4,Flood_2000_233.tif,0.35,233,2000
7,4,Flood_2000_233.tif,0.31,233,2000
8,4,Flood_2000_233.tif,0.19,233,2000
9,4,Flood_2000_233.tif,0.17,233,2000
10,4,Flood_2000_233.tif,0.08,233,2000
11,4,Flood_2000_233.tif,0.19,233,2000
12,4,Flood_2000_233.tif,0.27,233,2000
3,5,Flood_2000_233.tif,0.4,233,2000
4,5,Flood_2000_233.tif,0.74,233,2000
5,5,Flood_2000_233.tif,0.48,233,2000
6,5,Flood_2000_233.tif,0.12,233,2000
7,5,Flood_2000_233.tif,0.17,233,2000
8,5,Flood_2000_233.tif,0.02,233,2000
9,5,Flood_2000_233.tif,0.06,233,2000
10,5,Flood_2000_233.tif,0.16,233,2000
11,5,Flood_2000_233.tif,0.22,233,2000
3,6,Flood_2000_233.tif,0.14,233,2000
4,6,Flood_2000_233.tif,0.33,233,2000
5,6,Flood_2000_233.tif,0.38,233,2000
6,6,Flood_2000_233.tif,0.18,233,2000
7,6,Flood_2000_233.tif,0.03,233,2000
8,6,Flood_2000_233.tif,0.16,233,2000
9,6,Flood_2000_233.tif,0.05,233,2000
10,6,Flood_2000_233.tif,0.1,233,2000
11,6,Flood_2000_233.tif,0.27,233,2000
2,7,Flood_2000_233.tif,0.31,233,2000
3,7,Flood_2000_233.tif,0.24,233,2000
4,7,Flood_2000_233.tif,0.16,233,2000
5,7,Flood_2000_233.tif,0.07,233,2000
6,7,Flood_2000_233.tif,0.2,233,2000
7,7,Flood_2000_233.tif,0.14,233,2000
8,7,Flood_2000_233.tif,0.2,233,2000
9,7,Flood_2000_233.tif,0.24,233,2000
10,7,Flood_2000_233.tif,0.13,233,2000
11,7,Flood_2000_233.tif,0.19,233,2000
2,8,Flood_2000_233.tif,0.22,233,2000
3,8,Flood_2000_233.tif,0.16,233,2000
4,8,Flood_2000_233.tif,0.24,233,2000
5,8,Flood_2000_233.tif,0.1,233,2000
6,8,Flood_2000_233.tif,0.07,233,2000
7,8,Flood_2000_233.tif,0.16,233,2000
8,8,Flood_2000_233.tif,0.1,233,2000
9,8,Flood_2000_233.tif,0.18,233,2000
2,9,Flood_2000_233.tif,0.2,233,2000
3,9,Flood_2000_233.tif,0.34,233,2000
4,9,Flood_2000_233.tif,0.39,233,2000
5,9,Flood_2000_233.tif,0.12,233,2000
6,9,Flood_2000_233.tif,0.18,233,2000
7,9,Flood_2000_233.tif,0.15,233,2000
8,9,Flood_2000_233.tif,0.24,233,2000
2,10,Flood_2000_233.tif,0.09,233,2000
3,10,Flood_2000_233.tif,0.26,233,2000
4,10,Flood_2000_233.tif,0.37,233,2000
5,10,Flood_2000_233.tif,0.36,233,2000
2,11,Flood_2000_233.tif,0.13,233,2000
3,11,Flood_2000_233.tif,0.23,233,2000
4,11,Flood_2000_233.tif,0.44,233,2000
2,12,Flood_2000_233.tif,0.32,233,2000
3,12,Flood_2000_233.tif,0.27,233,2000
4,12,Flood_2000_233.tif,0.07,233,2000
2,13,Flood_2000_233.tif,0.08,233,2000
6,0,Flood_2000_241.tif,0.95,241,2000
7,0,Flood_2000_241.tif,0.87,241,2000
10,0,Flood_2000_241.tif,0.03,241,2000
3,1,Flood_2000_241.tif,0.79,241,2000
4,1,Flood_2000_241.tif,0.82,241,2000
5,1,Flood_2000_241.tif,0.99,241,2000
6,1,Flood_2000_241.tif,0.97,241,2000
7,1,Flood_2000_241.tif,0.86,241,2000
8,1,Flood_2000_241.tif,0.81,241,2000
9,1,Flood_2000_241.tif,0.61,241,2000
10,1,Flood_2000_241.tif,0.09,241,2000
3,2,Flood_2000_241.tif,0.79,241,2000
4,2,Flood_2000_241.tif,0.89,241,2000
5,2,Flood_2000_241.tif,0.76,241,2000
6,2,Flood_2000_241.tif,0.85,241,2000
7,2,Flood_2000_241.tif,0.71,241,2000
8,2,Flood_2000_241.tif,0.66,241,2000
9,2,Flood_2000_241.tif,0.47,241,2000
10,2,Flood_2000_241.tif,0.19,241,2000
11,2,Flood_2000_241.tif,0.1,241,2000
0,3,Flood_2000_241.tif,0.61,241,2000
1,3,Flood_2000_241.tif,0.87,241,2000
2,3,Flood_2000_241.tif,0.65,241,2000
3,3,Flood_2000_241.tif,0.8,241,2000
